"rep","n","probs","quants","tail","model","uwd1","uwd2","width_mu","width_sigma","width_n","cover90_mu","cover90_sigma","cover90_n"
8,50,1,3,0,"ind",0.0593537993632511,0.00362713916029878,2.004186,3.035362,NA,1,1,NA
8,50,1,3,0,"kern",0.0435192610359564,0.00174399876892675,NA,NA,NA,NA,NA,NA
8,50,1,3,0,"spline",0.139950244013786,0.0190611479081593,NA,NA,NA,NA,NA,NA
8,50,2,9,0,"cltn",0.033241401627666,0.00100602537613679,1.542443,1.115724,NA,1,1,NA
8,50,2,9,0,"ordn",0.033241401627666,0.00100602537613679,1.544462,1.273733,NA,1,1,NA
8,50,2,9,0,"clt",0.0197642449119322,0.000377715387349314,1.1153425,0.8989665,202.895985,1,1,1
8,50,2,9,0,"ord",0.0115688153099003,0.000141998296592632,1.140112,0.9360335,175.00405,1,1,1
8,50,2,9,0,"ind",0.0212930122991373,0.0004911582574643,0.37681,0.4824925,NA,1,1,NA
8,50,2,9,0,"kern",0.0382913234429569,0.00145409854668704,NA,NA,NA,NA,NA,NA
8,50,2,9,0,"spline",0.0412009559188426,0.00152475622189631,NA,NA,NA,NA,NA,NA
8,50,3,21,1,"cltn",0.0499043934480911,0.00261438276915247,1.423034,0.848978,NA,1,1,NA
8,50,3,21,1,"ordn",0.0499043934480911,0.00261438276915247,1.518683,1.15048,NA,1,1,NA
8,50,3,21,1,"clt",0.0313555431032668,0.000987390242115922,1.090644,0.7968145,124.651225,1,1,0
8,50,3,21,1,"ord",0.0161359633243985,0.000290505589048329,1.03899,0.77792,116.85227,1,1,0
8,50,3,21,1,"ind",0.040476404663875,0.00169186219919223,0.207,0.200336,NA,0,0,NA
8,50,3,21,1,"kern",0.040539929180209,0.00164723021494661,NA,NA,NA,NA,NA,NA
8,50,3,21,1,"spline",0.0388528358117815,0.0014382846129207,NA,NA,NA,NA,NA,NA
8,150,1,3,0,"cltn",0.0530910205473577,0.00260763446576396,1.035983,1.094912,NA,1,1,NA
8,150,1,3,0,"ordn",0.0530910205473577,0.00260763446576396,1.041625,1.13393,NA,1,1,NA
8,150,1,3,0,"clt",0.0389189413687458,0.00133073406157707,0.4768285,0.5381515,3220.6167,0,1,0
8,150,1,3,0,"ord",0.038263216194729,0.00128090315624238,0.4589485,0.5014875,3365.941,0,1,0
8,150,1,3,0,"ind",0.0478829259789844,0.00228948065234083,1.583596,2.935311,NA,1,1,NA
8,150,1,3,0,"kern",0.0463834976822099,0.00179502886070559,NA,NA,NA,NA,NA,NA
8,150,1,3,0,"spline",0.104927989454772,0.0115435726023904,NA,NA,NA,NA,NA,NA
8,150,2,9,0,"cltn",0.0725702150522449,0.00571195158287298,1.083429,0.8646635,NA,1,0,NA
8,150,2,9,0,"ordn",0.0725702150522449,0.00571195158287298,1.094767,0.9067305,NA,1,0,NA
8,150,2,9,0,"clt",0.0556241240137007,0.00323913812432845,0.9279235,0.7451225,442.58533,1,0,1
8,150,2,9,0,"ord",0.0675796057830474,0.00509755987712501,0.952487,0.8058815,370.826525,1,0,1
8,150,2,9,0,"ind",0.0549750278152,0.00321655096961544,0.3107575,0.3840155,NA,0,0,NA
8,150,2,9,0,"kern",0.0543103630468262,0.00317885248583063,NA,NA,NA,NA,NA,NA
8,150,2,9,0,"spline",0.0416576142415103,0.00215357923512047,NA,NA,NA,NA,NA,NA
8,500,1,3,0,"cltn",0.0404783253427862,0.0014047560962969,0.5611515,0.598562,NA,1,1,NA
8,500,1,3,0,"ordn",0.0404783253427862,0.0014047560962969,0.5668025,0.599045,NA,1,1,NA
8,500,1,3,0,"clt",0.039571276193966,0.00146061716161697,0.263946,0.2948815,6208.6184,0,1,0
8,500,1,3,0,"ord",0.041779728315249,0.0016083717843313,0.2872975,0.282368,6061.54705,0,1,0
8,500,1,3,0,"ind",0.0387634491019126,0.00156971641283222,1.391742,2.486772,NA,1,1,NA
8,500,1,3,0,"kern",0.0378721196119189,0.00123087834521478,NA,NA,NA,NA,NA,NA
8,500,1,3,0,"spline",0.111783252507405,0.0125749475367373,NA,NA,NA,NA,NA,NA
8,500,2,9,0,"cltn",0.0322559636354727,0.00105386734513749,0.548888,0.445886,NA,1,1,NA
8,500,2,9,0,"ordn",0.0322559636354727,0.00105386734513749,0.546788,0.4526385,NA,1,1,NA
8,500,2,9,0,"clt",0.0315001190066218,0.000955794573055651,0.349078,0.2855365,2359.70105,0,0,0
8,500,2,9,0,"ord",0.0310160975707969,0.000991639988049835,0.343334,0.2876505,2274.77185,0,0,0
8,500,2,9,0,"ind",0.0491602579911915,0.00260030426588319,0.101538,0.1320565,NA,0,0,NA
8,500,2,9,0,"kern",0.0366731831425145,0.00122178799135845,NA,NA,NA,NA,NA,NA
8,500,2,9,0,"spline",0.0376873334862249,0.00118750872440814,NA,NA,NA,NA,NA,NA
8,1000,1,3,0,"cltn",0.0291639762734232,0.000746128052434475,0.3975895,0.430866,NA,1,1,NA
8,1000,1,3,0,"ordn",0.0291639762734232,0.000746128052434475,0.3980575,0.420349,NA,1,1,NA
8,1000,1,3,0,"clt",0.00931878387538465,0.000101766814873775,0.2752795,0.316116,6205.1712,1,1,1
8,1000,1,3,0,"ord",0.0131479786629312,0.000197530368754304,0.2764605,0.3087585,5983.58675,1,1,1
8,1000,1,3,0,"ind",0.0321033140050846,0.00105830981059403,1.251191,2.104435,NA,1,1,NA
8,1000,1,3,0,"kern",0.0177126270056092,0.000353623364717715,NA,NA,NA,NA,NA,NA
8,1000,1,3,0,"spline",0.0975068460924572,0.00965108649649234,NA,NA,NA,NA,NA,NA
8,1000,2,9,0,"cltn",0.0281716731203099,0.00071279638655038,0.401957,0.315567,NA,1,1,NA
8,1000,2,9,0,"ordn",0.0281716731203099,0.00071279638655038,0.383079,0.3288545,NA,1,1,NA
8,1000,2,9,0,"clt",0.028056450232081,0.000808745306003396,0.385577,0.327898,1640.10185,1,1,1
8,1000,2,9,0,"ord",0.0225435045210466,0.000581519125534592,0.398637,0.3298445,1639.04925,1,1,1
8,1000,2,9,0,"ind",0.0215370448467797,0.000447116751455335,0.111146,0.1448515,NA,0,0,NA
8,1000,2,9,0,"kern",0.021400216186912,0.000475628456900203,NA,NA,NA,NA,NA,NA
8,1000,2,9,0,"spline",0.0223822666158855,0.000424089361430594,NA,NA,NA,NA,NA,NA
9,50,1,3,0,"cltn",0.120543551889544,0.0153699356256624,1.488461,1.520503,NA,0,1,NA
9,50,1,3,0,"ordn",0.120543551889544,0.0153699356256624,1.510769,1.614016,NA,1,1,NA
9,50,1,3,0,"clt",0.116355541835216,0.0139565704355197,0.4106155,0.4878455,2839.1817,0,0,0
9,50,1,3,0,"ord",0.129936142001122,0.0168101364156946,0.4312145,0.4757185,2739.69785,0,0,0
9,50,1,3,0,"ind",0.149563373445044,0.0234017065157382,1.890602,2.970954,NA,1,1,NA
9,50,1,3,0,"kern",0.123407786946517,0.0153513378989871,NA,NA,NA,NA,NA,NA
9,50,1,3,0,"spline",0.201577013226465,0.0408722178304864,NA,NA,NA,NA,NA,NA
9,50,2,9,0,"cltn",0.0805784146294344,0.00618659700009559,1.463231,1.161044,NA,1,1,NA
9,50,2,9,0,"ordn",0.0805784146294344,0.00618659700009559,1.464991,1.177085,NA,1,1,NA
9,50,2,9,0,"clt",0.0912906481315852,0.00874473573067286,1.893242,1.584197,56.02887,1,1,1
9,50,2,9,0,"ord",0.0580116998313152,0.00372494541505615,1.976806,1.52062,47.448675,1,1,1
9,50,2,9,0,"ind",0.0913699894523114,0.00864485339248853,0.7299565,0.9961925,NA,0,0,NA
9,50,2,9,0,"kern",0.130331348730446,0.0169231287896455,NA,NA,NA,NA,NA,NA
9,50,2,9,0,"spline",0.120281817625559,0.0138758205322486,NA,NA,NA,NA,NA,NA
9,150,1,3,0,"cltn",0.0425519557490006,0.00164775408938124,1.019056,1.066353,NA,1,1,NA
9,150,1,3,0,"ordn",0.0425519557490006,0.00164775408938124,0.971652,1.074783,NA,1,1,NA
9,150,1,3,0,"clt",0.0605429663145897,0.00321984353002508,0.8236,0.8855015,939.426685,1,1,1
9,150,1,3,0,"ord",0.045680976100696,0.00192703503359657,0.791438,0.8566545,965.47074,1,1,1
9,150,1,3,0,"ind",0.0572893999989519,0.00403709435555361,2.410409,3.310694,NA,1,1,NA
9,150,1,3,0,"kern",0.0501992878008423,0.0022615090459378,NA,NA,NA,NA,NA,NA
9,150,1,3,0,"spline",0.118131286413984,0.0150287454378023,NA,NA,NA,NA,NA,NA
9,150,2,9,0,"cltn",0.0239450633341099,0.000825915902505488,0.916613,0.770048,NA,1,1,NA
9,150,2,9,0,"ordn",0.0239450633341099,0.000825915902505488,0.901421,0.789786,NA,1,1,NA
9,150,2,9,0,"clt",0.0455755000907906,0.00214219243694189,0.979856,0.8421935,218.15155,1,1,1
9,150,2,9,0,"ord",0.0231481391501471,0.000536238883885982,0.9914165,0.825665,212.2149,1,1,1
9,150,2,9,0,"ind",0.0361597673833939,0.00129683036662338,0.2982115,0.4061705,NA,0,1,NA
9,150,2,9,0,"kern",0.0448332104735107,0.0021574270179674,NA,NA,NA,NA,NA,NA
9,150,2,9,0,"spline",0.0490019323794729,0.00210949467437343,NA,NA,NA,NA,NA,NA
9,150,3,21,1,"cltn",0.0510413253623062,0.00247414044899877,0.947188,0.6274435,NA,1,1,NA
9,150,3,21,1,"ordn",0.0510413253623062,0.00247414044899877,0.892497,0.6511695,NA,1,1,NA
9,150,3,21,1,"clt",0.0497518623872355,0.00238533067079209,0.8984895,0.671047,177.233295,1,1,1
9,150,3,21,1,"ord",0.0374475669381442,0.00142065366233808,0.884647,0.6651125,156.482305,1,1,1
9,150,3,21,1,"ind",0.0452806874539736,0.00187202629397567,0.127507,0.132891,NA,0,0,NA
9,150,3,21,1,"kern",0.0466878162259447,0.00233474102194519,NA,NA,NA,NA,NA,NA
9,150,3,21,1,"spline",0.0499441672174374,0.00267711833839684,NA,NA,NA,NA,NA,NA
9,500,1,3,0,"cltn",0.0249410394951867,0.000630964997717985,0.5286445,0.5558605,NA,1,1,NA
9,500,1,3,0,"ordn",0.0249410394951867,0.000630964997717985,0.544117,0.5719865,NA,1,1,NA
9,500,1,3,0,"clt",0.0261690194292494,0.000606108410873079,0.248868,0.282691,6240.9328,1,0,0
9,500,1,3,0,"ord",0.0141237076165081,0.000203722062618298,0.2619585,0.2866755,6067.7008,1,0,0
9,500,1,3,0,"ind",0.0434977590976867,0.00184159007325112,1.253695,2.207207,NA,1,1,NA
9,500,1,3,0,"kern",0.0218180585141253,0.000478607527480263,NA,NA,NA,NA,NA,NA
9,500,1,3,0,"spline",0.125139284435448,0.0155249837849566,NA,NA,NA,NA,NA,NA
9,500,2,9,0,"cltn",0.0192542694795641,0.000353742626621878,0.484803,0.392702,NA,1,0,NA
9,500,2,9,0,"ordn",0.0192542694795641,0.000353742626621878,0.488125,0.4008655,NA,1,0,NA
9,500,2,9,0,"clt",0.0262505546490418,0.000637917227537883,0.3892195,0.3229905,1487.07995,1,0,1
9,500,2,9,0,"ord",0.031870147790248,0.00100037347773919,0.399126,0.3279085,1414.14445,1,0,1
9,500,2,9,0,"ind",0.0243896809265409,0.000561793442067506,0.133806,0.1717215,NA,1,0,NA
9,500,2,9,0,"kern",0.0259806068334789,0.000641425037395369,NA,NA,NA,NA,NA,NA
9,500,2,9,0,"spline",0.0425826511415796,0.0017698484406196,NA,NA,NA,NA,NA,NA
9,1000,1,3,0,"cltn",0.00914122991638825,0.00010000845728997,0.367141,0.41829,NA,1,1,NA
9,1000,1,3,0,"ordn",0.00914122991638825,0.00010000845728997,0.3823995,0.4061765,NA,1,1,NA
9,1000,1,3,0,"clt",0.0146015724958642,0.00020965160248441,0.3557035,0.392291,4417.9671,1,1,1
9,1000,1,3,0,"ord",0.0221745000577462,0.000540755055988471,0.328383,0.352666,4412.42215,1,1,1
9,1000,1,3,0,"ind",0.0325438121451758,0.00104272130768061,1.963939,2.82014,NA,1,1,NA
9,1000,1,3,0,"kern",0.014369150817651,0.000188413086794865,NA,NA,NA,NA,NA,NA
9,1000,1,3,0,"spline",0.115229852932712,0.0131374653637989,NA,NA,NA,NA,NA,NA
9,1000,2,9,0,"cltn",0.0185184345060304,0.000297913581434623,0.358494,0.2925305,NA,1,0,NA
9,1000,2,9,0,"ordn",0.0185184345060304,0.000297913581434623,0.35326,0.2853155,NA,1,0,NA
9,1000,2,9,0,"clt",0.0207727694475288,0.000433306810607398,0.3329625,0.282446,1976.69715,1,0,1
9,1000,2,9,0,"ord",0.0200417352763422,0.000369038852792549,0.340568,0.2788585,1934.24255,1,0,1
9,1000,2,9,0,"ind",0.0134120510530241,0.000186196084927234,0.108609,0.135174,NA,1,0,NA
9,1000,2,9,0,"kern",0.0200124039518005,0.000345565026359235,NA,NA,NA,NA,NA,NA
9,1000,2,9,0,"spline",0.0339268952614524,0.00117885776490358,NA,NA,NA,NA,NA,NA
9,1000,3,21,1,"cltn",0.0110281110269384,0.000122377535772989,0.3474255,0.255146,NA,1,0,NA
9,1000,3,21,1,"ordn",0.0110281110269384,0.000122377535772989,0.3508175,0.259147,NA,1,0,NA
9,1000,3,21,1,"clt",0.0204067375679922,0.000408287371645908,0.358366,0.2609865,1039.51295,1,0,1
9,1000,3,21,1,"ord",0.0186878564781955,0.000328194673245517,0.356323,0.263064,1015.74005,1,0,1
9,1000,3,21,1,"ind",0.0194710209694129,0.000355442429783862,0.0600205,0.05989,NA,1,0,NA
9,1000,3,21,1,"kern",0.0194275324848001,0.00033501352292966,NA,NA,NA,NA,NA,NA
9,1000,3,21,1,"spline",0.0387379282937467,0.00139677700155697,NA,NA,NA,NA,NA,NA
10,50,1,3,0,"cltn",0.184130592877133,0.0322574184332836,1.480584,1.569866,NA,0,1,NA
10,50,1,3,0,"ordn",0.184130592877133,0.0322574184332836,1.482779,1.577631,NA,0,1,NA
10,50,1,3,0,"clt",0.169887950310992,0.0272441705906784,0.2497015,0.268982,5540.4238,0,0,0
10,50,1,3,0,"ord",0.173560553413207,0.0282502888484328,0.2629265,0.2737855,5699.067,0,0,0
10,50,1,3,0,"ind",0.176956948395374,0.0303758239820174,1.467382,2.286811,NA,0,1,NA
10,50,1,3,0,"kern",0.174980143730621,0.0288352516037548,NA,NA,NA,NA,NA,NA
10,50,1,3,0,"spline",0.234299299424227,0.0572023340665977,NA,NA,NA,NA,NA,NA
10,50,2,9,0,"cltn",0.173337948253898,0.0279741086653794,1.381768,1.067154,NA,0,1,NA
10,50,2,9,0,"ordn",0.173337948253898,0.0279741086653794,1.500084,1.183738,NA,0,1,NA
10,50,2,9,0,"clt",0.179286037434509,0.0297303396615865,1.070046,0.8353545,201.84712,0,1,1
10,50,2,9,0,"ord",0.182261192406102,0.0298593089300587,1.162318,0.9525505,148.289285,0,1,1
10,50,2,9,0,"ind",0.18618147372332,0.0321663679596198,0.230545,0.30067,NA,0,0,NA
10,50,2,9,0,"kern",0.188281252601824,0.0341684019635882,NA,NA,NA,NA,NA,NA
10,50,2,9,0,"spline",0.200016918577455,0.0381614364451783,NA,NA,NA,NA,NA,NA
10,50,3,21,1,"cltn",0.216514408756156,0.0436055124224179,1.3173415,0.8372145,NA,0,0,NA
10,50,3,21,1,"ordn",0.216514408756156,0.0436055124224179,1.371806,1.025035,NA,0,1,NA
10,50,3,21,1,"clt",0.186469348645134,0.0314466321428787,1.151956,0.849135,92.2313,0,0,1
10,50,3,21,1,"ord",0.193583498022334,0.0347598504629649,1.155488,0.848273,77.486495,0,0,1
10,50,3,21,1,"ind",0.205977554191058,0.0392313396932938,0.2422355,0.2418695,NA,0,0,NA
10,50,3,21,1,"kern",0.19473268962224,0.0348342719231566,NA,NA,NA,NA,NA,NA
10,50,3,21,1,"spline",0.184748698073781,0.0285828349357244,NA,NA,NA,NA,NA,NA
10,150,1,3,0,"cltn",0.0473835428468867,0.00220177196114957,1.073479,1.159757,NA,1,1,NA
10,150,1,3,0,"ordn",0.0473835428468867,0.00220177196114957,1.08955,1.184589,NA,1,1,NA
10,150,1,3,0,"clt",0.0312857802597184,0.000950360613534511,0.3453005,0.377605,5364.7268,0,0,0
10,150,1,3,0,"ord",0.0356523075353337,0.00130208230145538,0.361878,0.38342,5178.1401,0,0,0
10,150,1,3,0,"ind",0.0397470530993275,0.00148407464744454,1.78098,3.097858,NA,1,1,NA
10,150,1,3,0,"kern",0.0397142240186015,0.00187682600964581,NA,NA,NA,NA,NA,NA
10,150,1,3,0,"spline",0.085314323681253,0.0075402035856908,NA,NA,NA,NA,NA,NA
10,150,2,9,0,"cltn",0.0391622751756038,0.00132074371036386,0.967765,0.7676145,NA,1,1,NA
10,150,2,9,0,"ordn",0.0391622751756038,0.00132074371036386,0.929979,0.779477,NA,1,1,NA
10,150,2,9,0,"clt",0.0575701187568654,0.00286729010090588,0.9567475,0.787563,280.047845,1,1,1
10,150,2,9,0,"ord",0.0442639260698268,0.00173178470043486,1.018625,0.8452125,245.36415,1,1,1
10,150,2,9,0,"ind",0.050942296341529,0.00234070550121304,0.415941,0.5452185,NA,0,1,NA
10,150,2,9,0,"kern",0.0514213827558259,0.0024934625976904,NA,NA,NA,NA,NA,NA
10,150,2,9,0,"spline",0.0424892490079021,0.00160410829517465,NA,NA,NA,NA,NA,NA
10,150,3,21,1,"cltn",0.0509088232975923,0.00234597766246358,0.8882975,0.605766,NA,1,1,NA
10,150,3,21,1,"ordn",0.0509088232975923,0.00234597766246358,0.884634,0.6466465,NA,1,1,NA
10,150,3,21,1,"clt",0.0634846503393659,0.00367590405906068,0.8017215,0.6012485,202.78905,1,1,1
10,150,3,21,1,"ord",0.0519220849826438,0.00258655047596775,0.8746705,0.6403405,168.429815,1,1,1
10,150,3,21,1,"ind",0.0535141459621995,0.00302200639108081,0.343498,0.337925,NA,0,0,NA
10,150,3,21,1,"kern",0.0525968818573024,0.00268514299743155,NA,NA,NA,NA,NA,NA
10,150,3,21,1,"spline",0.0555122183164412,0.00382019890282096,NA,NA,NA,NA,NA,NA
10,500,1,3,0,"cltn",0.0206552727083966,0.000432662831663649,0.583028,0.623823,NA,1,1,NA
10,500,1,3,0,"ordn",0.0206552727083966,0.000432662831663649,0.595838,0.6284515,NA,1,1,NA
10,500,1,3,0,"clt",0.0207178321068032,0.000391746610841579,0.5082645,0.5539585,2756.2997,1,1,1
10,500,1,3,0,"ord",0.0135475450864255,0.000174100009101103,0.5134675,0.556048,2773.61715,1,1,1
10,500,1,3,0,"ind",0.0214917643127593,0.000517737026061487,2.205744,3.479166,NA,1,1,NA
10,500,1,3,0,"kern",0.0205569123651781,0.000477588552747786,NA,NA,NA,NA,NA,NA
10,500,1,3,0,"spline",0.0872297189419165,0.00783714515467293,NA,NA,NA,NA,NA,NA
10,500,2,9,0,"cltn",0.00805569151048678,7.8671375935897e-05,0.5432295,0.430179,NA,1,1,NA
10,500,2,9,0,"ordn",0.00805569151048678,7.8671375935897e-05,0.544586,0.450205,NA,1,1,NA
10,500,2,9,0,"clt",0.0109449759596358,0.000139665600654745,0.6285795,0.5306325,661.7354,1,1,1
10,500,2,9,0,"ord",0.0101130517914871,0.000127786143164555,0.66753,0.5544375,589.8343,1,1,1
10,500,2,9,0,"ind",0.00669414655826646,5.47568462100317e-05,0.2528875,0.3382045,NA,1,1,NA
10,500,2,9,0,"kern",0.0294952580913266,0.000794628399459778,NA,NA,NA,NA,NA,NA
10,500,2,9,0,"spline",0.0152545088662153,0.000221008632206992,NA,NA,NA,NA,NA,NA
10,500,3,21,1,"cltn",0.0150922744073956,0.000211500532271294,0.541205,0.3783585,NA,1,1,NA
10,500,3,21,1,"ordn",0.0150922744073956,0.000211500532271294,0.5335115,0.3899735,NA,1,1,NA
10,500,3,21,1,"clt",0.0157904327706251,0.000220038254956089,0.672357,0.5133925,319.19985,1,1,0
10,500,3,21,1,"ord",0.0118071259387952,0.000137057252939909,0.6853395,0.4877245,338.4998,1,1,1
10,500,3,21,1,"ind",0.0063343746407639,4.31507345436798e-05,0.174734,0.1764245,NA,1,1,NA
10,500,3,21,1,"kern",0.0268722601266345,0.000703501525693967,NA,NA,NA,NA,NA,NA
10,500,3,21,1,"spline",0.0658160433345966,0.00397066068474911,NA,NA,NA,NA,NA,NA
10,1000,1,3,0,"cltn",0.0294543317257808,0.000861645635802851,0.402748,0.4354405,NA,1,1,NA
10,1000,1,3,0,"ordn",0.0294543317257808,0.000861645635802851,0.4112315,0.4343415,NA,1,1,NA
10,1000,1,3,0,"clt",0.0127138952240195,0.000205675093646794,0.3939255,0.452843,4402.78415,1,1,1
10,1000,1,3,0,"ord",0.0246423509930285,0.00063713125843163,0.383196,0.406209,4401.55555,1,1,1
10,1000,1,3,0,"ind",0.0159778118523072,0.000280477754111464,2.041853,3.225942,NA,1,1,NA
10,1000,1,3,0,"kern",0.0144515030114149,0.000286529918227674,NA,NA,NA,NA,NA,NA
10,1000,1,3,0,"spline",0.0924745198829531,0.00879066600776629,NA,NA,NA,NA,NA,NA
10,1000,2,9,0,"cltn",0.00432705728648865,2.31491569162336e-05,0.3775185,0.3124965,NA,1,1,NA
10,1000,2,9,0,"ordn",0.00432705728648865,2.31491569162336e-05,0.3808105,0.3099065,NA,1,1,NA
10,1000,2,9,0,"clt",0.00602933135463885,3.97667470700748e-05,0.520179,0.4186955,955.3215,1,1,1
10,1000,2,9,0,"ord",0.00669431947957121,5.07977968218722e-05,0.526491,0.425846,909.01375,1,1,1
10,1000,2,9,0,"ind",0.0135436578857978,0.000221872940717488,0.201247,0.2630995,NA,1,1,NA
10,1000,2,9,0,"kern",0.0180874552277908,0.000367284794329132,NA,NA,NA,NA,NA,NA
10,1000,2,9,0,"spline",0.0179175354116216,0.000323737645968792,NA,NA,NA,NA,NA,NA
11,50,1,3,0,"cltn",0.199451026363264,0.0396291651167334,1.374115,1.487339,NA,0,1,NA
11,50,1,3,0,"ordn",0.199451026363264,0.0396291651167334,1.376164,1.505591,NA,0,1,NA
11,50,1,3,0,"clt",0.1994010229135,0.0396020228900494,0.499749,0.5170115,1773.698,0,0,0
11,50,1,3,0,"ord",0.206425004785686,0.041571041740375,0.5039045,0.5366395,1708.210955,0,0,0
11,50,1,3,0,"ind",0.207442353524301,0.0442235970570942,1.611835,2.634316,NA,0,1,NA
11,50,1,3,0,"kern",0.211299403663848,0.0435792343668545,NA,NA,NA,NA,NA,NA
11,50,1,3,0,"spline",0.266915375163798,0.0761576894275547,NA,NA,NA,NA,NA,NA
11,50,2,9,0,"cltn",0.193810744590038,0.0348345391711709,1.417294,1.059386,NA,0,1,NA
11,50,2,9,0,"ordn",0.193810744590038,0.0348345391711709,1.460401,1.242169,NA,0,1,NA
11,50,2,9,0,"clt",0.178666159789952,0.0291365874770424,1.226506,1.018002,125.68476,0,1,1
11,50,2,9,0,"ord",0.16392176086443,0.0247481682520987,1.196814,0.9707285,132.38722,0,1,1
11,50,2,9,0,"ind",0.183029791874985,0.0312764276733686,0.3994855,0.5328365,NA,0,0,NA
11,50,2,9,0,"kern",0.185836492590489,0.0351802912898377,NA,NA,NA,NA,NA,NA
11,50,2,9,0,"spline",0.198642169300462,0.0378109828380955,NA,NA,NA,NA,NA,NA
11,150,1,3,0,"cltn",0.077191857212037,0.00559367296136685,0.9557535,1.0143625,NA,1,1,NA
11,150,1,3,0,"ordn",0.077191857212037,0.00559367296136685,0.961729,1.045673,NA,1,1,NA
11,150,1,3,0,"clt",0.0502348175963438,0.00252002506553062,0.298043,0.315211,5885.55525,0,0,0
11,150,1,3,0,"ord",0.0683678595407297,0.00412173251375092,0.2664115,0.293319,5915.92565,0,0,0
11,150,1,3,0,"ind",0.0653005206818907,0.00475102810142994,1.607872,2.768336,NA,1,1,NA
11,150,1,3,0,"kern",0.0625688593401385,0.00372402954923175,NA,NA,NA,NA,NA,NA
11,150,1,3,0,"spline",0.139952269366834,0.019506058738764,NA,NA,NA,NA,NA,NA
11,150,2,9,0,"cltn",0.0402474445218946,0.001662839553284,0.8912105,0.703395,NA,1,1,NA
11,150,2,9,0,"ordn",0.0402474445218946,0.001662839553284,0.907933,0.710288,NA,1,1,NA
11,150,2,9,0,"clt",0.0279642462861446,0.000773505981818414,0.7197645,0.5976195,410.9679,1,1,1
11,150,2,9,0,"ord",0.031690205284003,0.0011460333356283,0.7270895,0.5997355,394.3711,1,1,1
11,150,2,9,0,"ind",0.0447594083251667,0.00205145144482015,0.3041925,0.4033315,NA,0,0,NA
11,150,2,9,0,"kern",0.0544360517514619,0.00274908780594166,NA,NA,NA,NA,NA,NA
11,150,2,9,0,"spline",0.0590659037664571,0.00304607146998004,NA,NA,NA,NA,NA,NA
11,150,3,21,1,"cltn",0.0526927526725774,0.00283936482872184,0.864011,0.5892385,NA,1,0,NA
11,150,3,21,1,"ordn",0.0526927526725774,0.00283936482872184,0.894199,0.6639775,NA,1,1,NA
11,150,3,21,1,"clt",0.0398054448793852,0.00167067262939678,0.594522,0.4469255,370.0175,1,1,0
11,150,3,21,1,"ord",0.0374871674261769,0.00158652445996796,0.604612,0.443469,338.0367,1,1,0
11,150,3,21,1,"ind",0.046078297292769,0.00215868567436827,0.131139,0.1251125,NA,0,0,NA
11,150,3,21,1,"kern",0.0530581985204208,0.00266392208636472,NA,NA,NA,NA,NA,NA
11,150,3,21,1,"spline",0.0485096164060495,0.00246757669504892,NA,NA,NA,NA,NA,NA
11,500,1,3,0,"cltn",0.00929062797739039,7.61220487160295e-05,0.5535485,0.5799955,NA,1,1,NA
11,500,1,3,0,"ordn",0.00929062797739039,7.61220487160295e-05,0.554784,0.577845,NA,1,1,NA
11,500,1,3,0,"clt",0.00439928434309811,2.00857522447445e-05,0.302705,0.324201,6108.73275,1,1,1
11,500,1,3,0,"ord",0.00500099172220301,3.68242925710996e-05,0.27952,0.2997085,5968.61365,1,1,0
11,500,1,3,0,"ind",0.030639832993627,0.00110602107946583,1.36056,2.158315,NA,1,1,NA
11,500,1,3,0,"kern",0.00634996459964573,4.67635569573825e-05,NA,NA,NA,NA,NA,NA
11,500,1,3,0,"spline",0.107519103532006,0.0115707592686683,NA,NA,NA,NA,NA,NA
11,500,2,9,0,"cltn",0.0170883830694777,0.000276742152655745,0.5234335,0.438781,NA,1,1,NA
11,500,2,9,0,"ordn",0.0170883830694777,0.000276742152655745,0.5203465,0.4473905,NA,1,1,NA
11,500,2,9,0,"clt",0.00701147205071563,5.4351443370891e-05,0.352401,0.294877,2050.26315,1,1,1
11,500,2,9,0,"ord",0.0216457563451482,0.000458828001521683,0.3617575,0.3027205,1924.08385,1,1,0
11,500,2,9,0,"ind",0.0116831711832502,0.000125028511980022,0.1038145,0.137367,NA,1,1,NA
11,500,2,9,0,"kern",0.0105296455039998,0.000130517189361045,NA,NA,NA,NA,NA,NA
11,500,2,9,0,"spline",0.0184781794968538,0.000381106465272563,NA,NA,NA,NA,NA,NA
11,500,3,21,1,"cltn",0.0123420993717529,0.000161986914100225,0.506333,0.365768,NA,1,1,NA
11,500,3,21,1,"ordn",0.0123420993717529,0.000161986914100225,0.517849,0.3881175,NA,1,1,NA
11,500,3,21,1,"clt",0.00622242575544765,4.39389923300347e-05,0.3135835,0.2348545,1388.94735,1,1,0
11,500,3,21,1,"ord",0.0117705436159473,0.000161581168505289,0.3235905,0.235074,1348.60975,1,1,0
11,500,3,21,1,"ind",0.0079359810364375,6.93442650186174e-05,0.0871245,0.087292,NA,1,1,NA
11,500,3,21,1,"kern",0.0101180658504349,0.000121488051685477,NA,NA,NA,NA,NA,NA
11,500,3,21,1,"spline",0.0487774791372441,0.0022591276785366,NA,NA,NA,NA,NA,NA
11,1000,1,3,0,"cltn",0.00499519581094465,2.77373975415619e-05,0.385207,0.421411,NA,1,1,NA
11,1000,1,3,0,"ordn",0.00499519581094465,2.77373975415619e-05,0.388165,0.4173405,NA,1,1,NA
